sourceKey,language,legacyId,counterpartLegacyId,listingUrl,officialUrl,officialStatus,officialFinalUrl,officialDateRaw,officialDateNormalized,officialDatePrecision,officialDocumentTitle,officialDescription,officialOgTitle,officialOgDescription,officialCanonical,officialHreflang,officialVisibleTitle,officialVisibleTitleTag,officialIntroHash,officialBodyHash,officialSourceOnly,officialPdfUrls,officialContentUrls,matchStatus,projectId,projectSlug,projectLegacyId,projectPublished,projectDate,dateComparison,titleComparison,excerptComparison,contentComparison,sourceComparison,categoryComparison,projectHtmlStatus,projectH1Count,projectH1Comparison,projectCanonical,projectSourceCtaMatches,projectSourceCtaSecure,projectVisibleRawUrlCount,findings
es:1640,es,1640,1641,https://www.vonwobeser.com/index.php/publicaciones/articulos?start=30,https://www.vonwobeser.com/index.php/publicacion?p_id=1640,200,https://www.vonwobeser.com/index.php/publicacion?p_id=1640,"Octubre, 2021",2021-10,month,"Von Wobeser y Sierra - Estrés, burnout y otros problemas que la pandemia y el trabajo remoto han puesto en el reflector","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"Estrés, burnout y otros problemas que la pandemia y el trabajo remoto han puesto en el reflector",div,5d42ea5f4d6aabc4a98f46d1e3891cb182e7722840024ecf4f15b6fc64ba6db4,66bb0d06cdde6d3c69463886dc6f8352cc77b2270dd4b5b0b78853956e6d7c45,false,https://www.vonwobeser.com/images/PDF_news/2021/21_10_19_STRESS_ESG_ESP.pdf,https://www.vonwobeser.com/index.php/practica?p=90,legacy_id,7a0dbb66-77c4-41ba-aeaa-3d959bee9ce8,estres-burnout-y-otros-problemas-que-la-pandemia-y-el-trabajo-remoto-han-puesto-,1640,true,2021-10-01,match,match,match,similar,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/estres-burnout-y-otros-problemas-que-la-pandemia-y-el-trabajo-remoto-han-puesto-,true,true,0,
es:1639,es,1639,1638,https://www.vonwobeser.com/index.php/publicaciones/articulos?start=30,https://www.vonwobeser.com/index.php/publicacion?p_id=1639,200,https://www.vonwobeser.com/index.php/publicacion?p_id=1639,"Octubre, 2021",2021-10,month,Von Wobeser y Sierra - Regulación de competencia: una herramienta poco convencional para impulsar las iniciativas ESG,"Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,Regulación de competencia: una herramienta poco convencional para impulsar las iniciativas ESG,div,c87230321d2d4159f65262ac42e7116a60a26d38fb6d37d50fddb9b272177ef0,cd926df30b5aa9f42b388cfff143f7b1d3c208b21b51cdc92db2fb33a7ef80e7,false,https://www.vonwobeser.com/images/PDF_news/2021/21_10_14_REGULACION_ESG_ESP.pdf,https://www.vonwobeser.com/index.php/abogado?l=145 | https://www.vonwobeser.com/index.php/abogado?l=179 | https://www.vonwobeser.com/index.php/abogado?l=291 | https://www.vonwobeser.com/index.php/practica?p=90,legacy_id,722c7047-b361-4e55-86d1-7ae3cbc94a81,regulacion-de-competencia-una-herramienta-poco-convencional-para-impulsar-las-in,1639,true,2021-10-01,match,match,similar,similar,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/regulacion-de-competencia-una-herramienta-poco-convencional-para-impulsar-las-in,true,true,0,
es:1635,es,1635,1634,https://www.vonwobeser.com/index.php/publicaciones/articulos?start=30,https://www.vonwobeser.com/index.php/publicacion?p_id=1635,200,https://www.vonwobeser.com/index.php/publicacion?p_id=1635,"Octubre, 2021",2021-10,month,Von Wobeser y Sierra - ESG en la Industria Minera Mexicana Primera Parte,"Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,ESG en la Industria Minera Mexicana Primera Parte,div,44663a87775067c59686235d5002731aced0f6de4fce91ed550afd50b96b29e2,d5776206ea371b9e54e57ade957a2fcfeb60185ddb005ccc39ba16670ea74292,false,https://www.vonwobeser.com/images/PDF_news/2021/21_10_12_MINERIA_ESG_ESP.pdf,https://www.vonwobeser.com/index.php/abogado?l=147 | https://www.vonwobeser.com/index.php/abogado?l=224 | https://www.vonwobeser.com/index.php/practica?p=90,legacy_id,70a6241f-048c-45e1-b058-1a7bfb1b902f,esg-en-la-industria-minera-mexicana-primera-parte,1635,true,2021-10-01,match,match,different,similar,different,match,correcto,1,match,https://www.vonwobeser.com/news/esg-en-la-industria-minera-mexicana-primera-parte,true,true,0,
es:1633,es,1633,1632,https://www.vonwobeser.com/index.php/publicaciones/articulos?start=40,https://www.vonwobeser.com/index.php/publicacion?p_id=1633,200,https://www.vonwobeser.com/index.php/publicacion?p_id=1633,"Octubre, 2021",2021-10,month,Von Wobeser y Sierra - Implicaciones de ESG para gobierno corporativo,"Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,Implicaciones de ESG para gobierno corporativo,div,c06b5ae5959cbd9acc99e17a79b491bd10c3b6d6bf197757b9bde66b08c4af50,265ef8b92a88580f53ac04ad50d9aa3f679e26ab7c4e5b8084f355f7cd56392d,false,https://www.vonwobeser.com/images/PDF_news/2021/21_10_08_IMPLICACIONES_ESG_ESP.pdf,https://www.vonwobeser.com/index.php/abogado?l=141 | https://www.vonwobeser.com/index.php/abogado?l=178 | https://www.vonwobeser.com/index.php/abogado?l=246 | https://www.vonwobeser.com/index.php/practica?p=90,legacy_id,bc778088-7cc0-4118-8780-2e2067fd5d0c,implicaciones-de-esg-para-gobierno-corporativo,1633,true,2021-10-01,match,match,different,similar,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/implicaciones-de-esg-para-gobierno-corporativo,true,true,0,
es:1509,es,1509,,https://www.vonwobeser.com/index.php/publicaciones/articulos?start=40,https://www.vonwobeser.com/index.php/publicacion?p_id=1509,200,https://www.vonwobeser.com/index.php/publicacion?p_id=1509,"Febrero, 2021",2021-02,month,Von Wobeser y Sierra - Fernando Carreño: GCR Insight - La Guía de Litigio Privado en México,"Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,Fernando Carreño: GCR Insight - La Guía de Litigio Privado en México,div,87b71160c0da43c0092f17db3f8a712fd957c4d7ea40f3049d4657a8a7aac7dd,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,https://www.vonwobeser.com/images/PDF_news/2021/20-Mexico-Overview.pdf,https://www.vonwobeser.com/index.php/abogado?l=145 | https://www.vonwobeser.com/index.php/practica?p=47,legacy_id,2e20d19c-2537-4902-8093-b4020bf35db6,fernando-carreno-gcr-insight-la-guia-de-litigio-privado-en-mexico,1509,true,2021-02-01,match,match,match,similar,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/fernando-carreno-gcr-insight-la-guia-de-litigio-privado-en-mexico,true,true,0,
es:1507,es,1507,,https://www.vonwobeser.com/index.php/publicaciones/articulos?start=40,https://www.vonwobeser.com/index.php/publicacion?p_id=1507,200,https://www.vonwobeser.com/index.php/publicacion?p_id=1507,"Febrero, 2021",2021-02,month,"Von Wobeser y Sierra - Fernando Carreño: GCR Insight - La Guía de Litigio Privado en México, Preguntas y Respuestas","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"Fernando Carreño: GCR Insight - La Guía de Litigio Privado en México, Preguntas y Respuestas",div,19f62c243022cd7fc3263e3db9a16b12ec2f19dce1bfbec31e0eb14a73b8a90a,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,https://www.vonwobeser.com/images/PDF_news/2021/25-Mexico-QA.pdf,https://www.vonwobeser.com/index.php/abogado?l=145 | https://www.vonwobeser.com/index.php/practica?p=47,legacy_id,e29beee6-60e0-4585-b11b-aa08636f4e60,fernando-carreno-gcr-insight-la-guia-de-litigio-privado-en-mexico-preguntas-y-re,1507,true,2021-02-01,match,match,match,similar,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/fernando-carreno-gcr-insight-la-guia-de-litigio-privado-en-mexico-preguntas-y-re,true,true,0,
es:1505,es,1505,1504,https://www.vonwobeser.com/index.php/publicaciones/articulos?start=40,https://www.vonwobeser.com/index.php/publicacion?p_id=1505,200,https://www.vonwobeser.com/index.php/publicacion?p_id=1505,"Enero, 2021",2021-01,month,"Von Wobeser y Sierra - Luis Burgueño, Alberto Córdoba, Marisol Márquez y Elías Jalife: Latin Lawyer Insight - La Guía de Fusiones y Adquisiciones, Primera Edición","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"Luis Burgueño, Alberto Córdoba, Marisol Márquez y Elías Jalife: Latin Lawyer Insight - La Guía de Fusiones y Adquisiciones, Primera Edición",div,71dcb03f196307eb7686f19708978570e293fcd116c64721f73eeef307d4d9ea,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,https://www.vonwobeser.com/images/PDF_news/2021/14-_-Indemnity-Escrows-and--Other-Payment-Guarantees.pdf,,legacy_id,3b2c0a08-904f-4d48-846b-516bb5a41975,luis-burgueno-alberto-cordoba-marisol-marquez-y-elias-jalife-latin-lawyer-insigh,1505,true,2021-01-01,match,match,match,similar,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/luis-burgueno-alberto-cordoba-marisol-marquez-y-elias-jalife-latin-lawyer-insigh,true,true,0,
es:1479,es,1479,1478,https://www.vonwobeser.com/index.php/publicaciones/articulos?start=40,https://www.vonwobeser.com/index.php/publicacion?p_id=1479,200,https://www.vonwobeser.com/index.php/publicacion?p_id=1479,"Enero, 2021",2021-01,month,"Von Wobeser y Sierra - Adrián Magallanes y Diego Sierra: Chambers Global, Guía Práctica de Litigio 2021","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"Adrián Magallanes y Diego Sierra: Chambers Global, Guía Práctica de Litigio 2021",div,79851cc97a2d426d0d17b06ea366a1a257b4d131bdb1fb9df89b90940b340a40,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,https://www.vonwobeser.com/images/PDF_news/2021/035_MEXICO-LP.pdf,,legacy_id,267aa63a-5bf5-4881-bd68-5348e17001be,adrian-magallanes-y-diego-sierra-chambers-global-guia-practica-de-litigio-2021,1479,true,2021-01-01,match,match,match,similar,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/adrian-magallanes-y-diego-sierra-chambers-global-guia-practica-de-litigio-2021,true,true,0,
es:1463,es,1463,1462,https://www.vonwobeser.com/index.php/publicaciones/articulos?start=40,https://www.vonwobeser.com/index.php/publicacion?p_id=1463,200,https://www.vonwobeser.com/index.php/publicacion?p_id=1463,"Diciembre, 2020",2020-12,month,Von Wobeser y Sierra - Adrián Magallanes & Rodrigo Barradas: IBA - Los tiempos que se avecinan para los inversores privados en el sector de energía renovable en México,"Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,Adrián Magallanes & Rodrigo Barradas: IBA - Los tiempos que se avecinan para los inversores privados en el sector de energía renovable en México,div,cf89c3df092b928b72ddbbfc1d5e53013b130d76fac1b2faa23edf4335fbadb4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,https://www.vonwobeser.com/images/PDF_news/2020_2/IBA---The-next-wave-of-ISDS-ca-ses-could-be-powered-by-recent-policy-changes-in-the-renewable-energy-sector-in-Mexico.pdf,,legacy_id,f72097b6-257a-425e-aad9-1ca4e553b45e,adrian-magallanes-rodrigo-barradas-iba-los-tiempos-que-se-avecinan-para-los-inve,1463,true,2020-12-01,match,match,match,similar,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/adrian-magallanes-rodrigo-barradas-iba-los-tiempos-que-se-avecinan-para-los-inve,true,true,0,
es:1461,es,1461,1460,https://www.vonwobeser.com/index.php/publicaciones/articulos?start=40,https://www.vonwobeser.com/index.php/publicacion?p_id=1461,200,https://www.vonwobeser.com/index.php/publicacion?p_id=1461,"Diciembre, 2020",2020-12,month,Von Wobeser y Sierra - Luis Burgueño & Santiago Barraza Lexology GTDT: Capital Privado - Inteligencia de Mercado,"Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,Luis Burgueño & Santiago Barraza Lexology GTDT: Capital Privado - Inteligencia de Mercado,div,ec4ba724a64ed556028e2d6c8ff4af5f46be71151d314de82ccb678e2f067de4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,https://www.vonwobeser.com/images/PDF_news/2020_2/2020_MI-Private-Equity_Mexico.pdf,,legacy_id,4ef8dff1-6dec-4023-b3b0-2918235d88f2,luis-burgueno-santiago-barraza-lexology-gtdt-capital-privado-inteligencia-de-mer,1461,true,2020-12-01,match,match,match,similar,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/luis-burgueno-santiago-barraza-lexology-gtdt-capital-privado-inteligencia-de-mer,true,true,0,
es:1447,es,1447,1448,https://www.vonwobeser.com/index.php/publicaciones/articulos?start=40,https://www.vonwobeser.com/index.php/publicacion?p_id=1447,200,https://www.vonwobeser.com/index.php/publicacion?p_id=1447,"Noviembre, 2020",2020-11,month,"Von Wobeser y Sierra - Adrián Magallanes & Diego Sierra - Latin Lawyer: Litigation 2020, Referencia México","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"Adrián Magallanes & Diego Sierra - Latin Lawyer: Litigation 2020, Referencia México",div,74b8c675cc4e949df733309caead14ae77e13d5ad61b6e673396ecfa24be6df7,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,https://www.vonwobeser.com/images/PDF_news/2020_2/LL_Litigation-2021_MX.pdf,,legacy_id,08334fb7-627f-4f05-95fa-06ade51babdf,adrian-magallanes-diego-sierra-latin-lawyer-litigation-2020-referencia-mexico,1447,true,2020-11-01,match,match,match,similar,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/adrian-magallanes-diego-sierra-latin-lawyer-litigation-2020-referencia-mexico,true,true,0,
es:1450,es,1450,1449,https://www.vonwobeser.com/index.php/publicaciones/articulos?start=40,https://www.vonwobeser.com/index.php/publicacion?p_id=1450,200,https://www.vonwobeser.com/index.php/publicacion?p_id=1450,"Septiembre, 2020",2020-09,month,"Von Wobeser y Sierra - Barra Internacional de Abogados, la respuesta de México a la insolvencia del Covid-19","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"Barra Internacional de Abogados, la respuesta de México a la insolvencia del Covid-19",div,0210b1d6038fa02e68a06bde1e0de5ab8d7c14c0a44f7795826366ca89765207,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,https://www.vonwobeser.com/images/PDF_news/2020_2/IRInov2020edit.pdf,,legacy_id,0a6de07f-2621-40df-9d8c-65545b6ec41c,barra-internacional-de-abogados-la-respuesta-de-mexico-a-la-insolvencia-del-covi,1450,true,2020-09-01,match,match,match,similar,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/barra-internacional-de-abogados-la-respuesta-de-mexico-a-la-insolvencia-del-covi,true,true,0,
es:1459,es,1459,1458,https://www.vonwobeser.com/index.php/publicaciones/articulos?start=40,https://www.vonwobeser.com/index.php/publicacion?p_id=1459,200,https://www.vonwobeser.com/index.php/publicacion?p_id=1459,"Agosto, 2020",2020-08,month,Von Wobeser y Sierra - GAR Know How - Arbitraje Comercial 2020,"Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,GAR Know How - Arbitraje Comercial 2020,div,be33ae8022d6c93d764d4cd351697be3c928912256d7446f4f014876c863cb02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,https://www.vonwobeser.com/images/PDF_news/2020_2/ITA-2020---Mexico.pdf,,legacy_id,dc7539e9-a2f4-4053-8a42-546fda9cc3f5,gar-know-how-arbitraje-comercial-2020,1459,true,2020-08-01,match,match,match,similar,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/gar-know-how-arbitraje-comercial-2020,true,true,0,
es:1337,es,1337,,https://www.vonwobeser.com/index.php/publicaciones/articulos?start=50,https://www.vonwobeser.com/index.php/publicacion?p_id=1337,200,https://www.vonwobeser.com/index.php/publicacion?p_id=1337,"Junio, 2020",2020-06,month,Von Wobeser y Sierra - GAR Know How Commercial Arbitration 2020,"Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,GAR Know How Commercial Arbitration 2020,div,c0a15fcd715afa6152ce1fa2c01b2bf7ebc5a652bfb50676e3f7ea8dad69b204,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,https://www.vonwobeser.com/images/PDF_news/2020_2/GAR_Commercial-Arbitration_2020_MX.pdf,,legacy_id,9e7bfa12-3f0e-44a1-9bc8-e941662f3bde,gar-know-how-commercial-arbitration-2020-3,1337,true,2020-06-01,match,match,match,similar,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/gar-know-how-commercial-arbitration-2020-3,true,true,0,
es:1326,es,1326,,https://www.vonwobeser.com/index.php/publicaciones/articulos?start=50,https://www.vonwobeser.com/index.php/publicacion?p_id=1326,200,https://www.vonwobeser.com/index.php/publicacion?p_id=1326,"Junio, 2020",2020-06,month,"Von Wobeser y Sierra - Latin Lawyer Insights, La Guía de Cumplimiento Corporativo, Cómo realizar investigaciones internas de presuntas infracciones","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"Latin Lawyer Insights, La Guía de Cumplimiento Corporativo, Cómo realizar investigaciones internas de presuntas infracciones",div,6f0d92ab0fe12b4e15bb3b8cda8d2bc0bbf5ac66726d4dd387f4335782143ed7,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,https://www.vonwobeser.com/images/PDF/2020/8-How-to-Conduct-Internal-Investigations_v2020.pdf,,legacy_id,cc6076d4-9bce-44d8-a8bb-f6615542410c,latin-lawyer-insights-la-guia-de-cumplimiento-corporativo-como-realizar-investig,1326,true,2020-06-01,match,match,match,similar,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/latin-lawyer-insights-la-guia-de-cumplimiento-corporativo-como-realizar-investig,true,true,0,
es:1288,es,1288,1287,https://www.vonwobeser.com/index.php/publicaciones/articulos?start=50,https://www.vonwobeser.com/index.php/publicacion?p_id=1288,200,https://www.vonwobeser.com/index.php/publicacion?p_id=1288,"Mayo, 2020",2020-05,month,Von Wobeser y Sierra - Consecuencias Jurídicas para el Sector Energético Mexicano Debido a COVID-19,"Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,Consecuencias Jurídicas para el Sector Energético Mexicano Debido a COVID-19,div,2b34a4a01e266e08664546d78bc2665a661f37ea87ed547405c57d10872c3dfe,700351900184c0985a1aa4b5dd71172c424015422f3706c99b46e972c77c3044,false,https://www.vonwobeser.com/images/PDF/2020/202005_ABA_Issue57vf_EG.pdf,,legacy_id,c916d9f3-5029-449d-afdc-95af43e1041e,consecuencias-juridicas-para-el-sector-energetico-mexicano-debido-a-covid-19,1288,true,2020-05-01,match,match,match,different,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/consecuencias-juridicas-para-el-sector-energetico-mexicano-debido-a-covid-19,true,true,0,CONTENT_DIFFERENT
es:1151,es,1151,1150,https://www.vonwobeser.com/index.php/publicaciones/articulos?start=50,https://www.vonwobeser.com/index.php/publicacion?p_id=1151,200,https://www.vonwobeser.com/index.php/publicacion?p_id=1151,"Febrero, 2020",2020-02,month,Von Wobeser y Sierra - GAR Investment Treaty Arbitration - Mexico,"Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,GAR Investment Treaty Arbitration - Mexico,div,1fc1b8fb08fff3b4e21d5a4cf60a6bd600b6f988dabdfb33c8ad6547072765eb,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2020/ITA---Mexico.pdf,,legacy_id,d58d8e7f-dae6-4250-a04f-6590ec037caf,gar-investment-treaty-arbitration-mexico-2,1151,true,2020-02-01,match,match,match,similar,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/gar-investment-treaty-arbitration-mexico-2,true,true,0,
es:1145,es,1145,1144,https://www.vonwobeser.com/index.php/publicaciones/articulos?start=50,https://www.vonwobeser.com/index.php/publicacion?p_id=1145,200,https://www.vonwobeser.com/index.php/publicacion?p_id=1145,"Febrero, 2020",2020-02,month,Von Wobeser y Sierra - The Practitioner's Guide to Global Investigations,"Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,The Practitioner's Guide to Global Investigations,div,07fd9cf843c0db1fe61ab450356d8893f9280f15467371ed9247aa3fa21d075f,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,https://www.vonwobeser.com/images/PDF_news/2020/Mexico-1.pdf,,legacy_id,04adbc1f-4394-4ac4-8d70-132a8f74ac1f,the-practitioner-s-guide-to-global-investigations-2,1145,true,2020-02-01,match,match,match,similar,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/the-practitioner-s-guide-to-global-investigations-2,true,true,0,
es:1571,es,1571,1570,https://www.vonwobeser.com/index.php/publicaciones/articulos?start=50,https://www.vonwobeser.com/index.php/publicacion?p_id=1571,200,https://www.vonwobeser.com/index.php/publicacion?p_id=1571,"Noviembre, 2019",2019-11,month,"Von Wobeser y Sierra - Pablo Jiménez, Gregorio Lascano – Latin Lawyer -Nunca dejes que una buena crisis se desperdicie: El papel de la cultura, la percepción y el sentido común en la gestión de crisis, 2019","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"Pablo Jiménez, Gregorio Lascano – Latin Lawyer -Nunca dejes que una buena crisis se desperdicie: El papel de la cultura, la percepción y el sentido común en la gestión de crisis, 2019",div,7e871be6244e06c96ab1ae01e503009a1d0922e797abe39536f58a5019903291,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2021/5-Latin-Lawyer.pdf,https://www.vonwobeser.com/index.php/abogado?l=323,legacy_id,fb5f279c-3f00-4a64-bc2e-98a4f5f086c7,pablo-jimenez-gregorio-lascano-latin-lawyer-nunca-dejes-que-una-buena-crisis-se-,1571,true,2019-11-01,match,match,match,similar,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/pablo-jimenez-gregorio-lascano-latin-lawyer-nunca-dejes-que-una-buena-crisis-se-,true,true,0,
es:1033,es,1033,1034,https://www.vonwobeser.com/index.php/publicaciones/articulos?start=50,https://www.vonwobeser.com/index.php/publicacion?p_id=1033,200,https://www.vonwobeser.com/index.php/publicacion?p_id=1033,"Diciembre, 2018",2018-12,month,Von Wobeser y Sierra - Diego Sierra- Global Restructuring Review- The Restructuring Review of the Americas 2019: Capítulo de México,"Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,Diego Sierra- Global Restructuring Review- The Restructuring Review of the Americas 2019: Capítulo de México,div,556b551c8ec5994e5da02bf17073751419be3a322fc7fdeaaadafaf9175af958,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2018/The-Restructuring-Review-of-the-Americas--Mexico-2019.pdf,https://www.vonwobeser.com/index.php/abogado?l=149 | https://www.vonwobeser.com/index.php/practica?p=15,legacy_id,d8fd6c85-05ae-40ed-9c43-c998fe2f4d1d,diego-sierra-global-restructuring-review-the-restructuring-review-of-the-america-2,1033,true,2018-12-01,match,match,match,similar,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/diego-sierra-global-restructuring-review-the-restructuring-review-of-the-america-2,true,true,0,
