sourceKey,language,legacyId,counterpartLegacyId,listingUrl,officialUrl,officialStatus,officialFinalUrl,officialDateRaw,officialDateNormalized,officialDatePrecision,officialDocumentTitle,officialDescription,officialOgTitle,officialOgDescription,officialCanonical,officialHreflang,officialVisibleTitle,officialVisibleTitleTag,officialIntroHash,officialBodyHash,officialSourceOnly,officialPdfUrls,officialContentUrls,matchStatus,projectId,projectSlug,projectLegacyId,projectPublished,projectDate,dateComparison,titleComparison,excerptComparison,contentComparison,sourceComparison,categoryComparison,projectHtmlStatus,projectH1Count,projectH1Comparison,projectCanonical,projectSourceCtaMatches,projectSourceCtaSecure,projectVisibleRawUrlCount,findings
en:1755,en,1755,1756,https://www.vonwobeser.com/index.php/publications/articles?start=20,https://www.vonwobeser.com/index.php/publication?p_id=1755,200,https://www.vonwobeser.com/index.php/publication?p_id=1755,"October, 2022",2022-10,month,Von Wobeser y Sierra - Global Arbitration Review: Construction Arbitration Know-How Mexico Chapter,"Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,Global Arbitration Review: Construction Arbitration Know-How Mexico Chapter,div,0bf90859f9d5c34a8f3a03113bd81c761b87413cc066cff0937c300613d90f33,016815836a54bfb888ae5f96f92ecf0aa7f4bf44e34690747bea9e3c488cea3f,false,,https://www.vonwobeser.com/index.php/lawyer?l=175 | https://vonwobeserysierra.us5.list-manage.com/track/click?u=b054d1d8087ee1d7ab2807780&id=03c8f69696&e=235d3ee136,legacy_id,4d2ea882-0ef8-4922-9e32-1fc93d59b42a,global-arbitration-review-construction-arbitration-know-how-mexico-chapter,1755,true,2022-10-01,match,match,match,different,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/global-arbitration-review-construction-arbitration-know-how-mexico-chapter?lang=en,true,true,0,CONTENT_DIFFERENT
en:1725,en,1725,1726,https://www.vonwobeser.com/index.php/publications/articles?start=20,https://www.vonwobeser.com/index.php/publication?p_id=1725,200,https://www.vonwobeser.com/index.php/publication?p_id=1725,"May, 2022",2022-05,month,Von Wobeser y Sierra - Prepárate para el próximo cisne,"Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,Prepárate para el próximo cisne,div,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,https://www.vonwobeser.com/images/PDF/2022/Preparate_Para_el_Proximo_Cisne1.pdf,https://www.vonwobeser.com/index.php/lawyer?l=323,legacy_id,69245f61-db72-404c-81e1-ff610b984a0e,preparate-para-el-proximo-cisne,1725,true,2022-05-01,match,different,official_missing,official_missing,match,match,correcto,1,match,https://www.vonwobeser.com/news/preparate-para-el-proximo-cisne?lang=en,true,true,0,TITLE_DIFFERENT
en:1700,en,1700,1699,https://www.vonwobeser.com/index.php/publications/articles?start=20,https://www.vonwobeser.com/index.php/publication?p_id=1700,200,https://www.vonwobeser.com/index.php/publication?p_id=1700,"February, 2022",2022-02,month,Von Wobeser y Sierra - Does your business contribute to changing the world? Consider an ESG perspective.,"Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,Does your business contribute to changing the world? Consider an ESG perspective.,div,49b5ade6978ade2ba12ed8a5d023dc322cf9fc57eb9d328a068bc9aa63650e80,aadb55d627220225b95aa66b18b91022907013565bb3ea57b176a2ae7d896416,false,https://www.vonwobeser.com/images/PDF_news/2022/Tu-negocio-contribuye-a-cambiar-el-mundo_-Considera-una-perspectiva-ESG.pdf,https://www.vonwobeser.com/index.php/lawyer?l=323 | https://www.vonwobeser.com/index.php/practice?p=90 | https://expansion.mx/opinion/2022/01/03/negocio-contribuya-cambiar-el-mundo,legacy_id,d5005a08-6677-407a-9944-86d7ffcc07f9,does-your-business-contribute-to-changing-the-world-consider-an-esg-perspective,1700,true,2022-02-01,match,match,match,different,match,match,correcto,1,match,https://www.vonwobeser.com/news/does-your-business-contribute-to-changing-the-world-consider-an-esg-perspective?lang=en,true,true,0,CONTENT_DIFFERENT
en:1675,en,1675,,https://www.vonwobeser.com/index.php/publications/articles?start=20,https://www.vonwobeser.com/index.php/publication?p_id=1675,200,https://www.vonwobeser.com/index.php/publication?p_id=1675,"December, 2021",2021-12,month,Von Wobeser y Sierra - Economic competition: a potential trigger for sustainable initiatives.,"Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,Economic competition: a potential trigger for sustainable initiatives.,div,2caf0de07e5d318629c136440f826606d8f27107a35b355752d9a0dfba95286a,6bee7618c4136f7d927289d310259092ad03f0fc2fe7ce844105998b2fd3e948,false,,https://www.vonwobeser.com/index.php/lawyer?l=323 | https://expansion.mx/opinion/2021/12/07/competencia-economica-detonante-iniciativas-sustentables,legacy_id,a4a98989-bd0c-4522-b2bd-d216a68aa687,economic-competition-a-potential-trigger-for-sustainable-initiatives,1675,true,2021-12-01,match,match,match,different,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/economic-competition-a-potential-trigger-for-sustainable-initiatives?lang=en,true,true,0,CONTENT_DIFFERENT
en:1287,en,1287,1288,https://www.vonwobeser.com/index.php/publications/articles?start=50,https://www.vonwobeser.com/index.php/publication?p_id=1287,200,https://www.vonwobeser.com/index.php/publication?p_id=1287,"May, 2020",2020-05,month,Von Wobeser y Sierra - Legal Consequences For The Mexican Energy Sector Due To COVID-19,"Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,Legal Consequences For The Mexican Energy Sector Due To COVID-19,div,bcdf6938dd51d70f0d523351ba2609a1ff01cbd265b2dcb453f1e9c489c982cb,59371338173f32582b233379fe881615663bb8541a3984ad01b722123f920a83,false,https://www.vonwobeser.com/images/PDF/2020/202005_ABA_Issue57vf_EG.pdf,,legacy_id,f81286f4-9f42-45e9-88e0-b4bf0eb0fe36,legal-consequences-for-the-mexican-energy-sector-due-to-covid-19,1287,true,2020-05-01,match,match,match,different,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/legal-consequences-for-the-mexican-energy-sector-due-to-covid-19?lang=en,true,true,0,CONTENT_DIFFERENT
en:863,en,863,864,https://www.vonwobeser.com/index.php/publications/articles?start=60,https://www.vonwobeser.com/index.php/publication?p_id=863,200,https://www.vonwobeser.com/index.php/publication?p_id=863,"December, 2017",2017-12,month,Von Wobeser y Sierra - Adrián Magallanes- Getting the Deal Through- Class Actions 2018: México Chapter,"Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,Adrián Magallanes- Getting the Deal Through- Class Actions 2018: México Chapter,div,6e6bd717a2eceabdadadc76b009fac41959abce7b8e5757cb306765ccb8954f7,228ccc0bc6647733c7eaa70384e0f959e1cfcf2a518ca659ec9608fc58f6cc36,false,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2017/Class-Actions-2018Mexico.pdf,https://www.vonwobeser.com/index.php/lawyer?l=148,legacy_id,74a116e1-fed5-4462-8d42-2e19f83df7e3,adrian-magallanes-getting-the-deal-through-class-actions-2018-mexico-chapter,863,true,2017-12-01,match,match,match,different,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/adrian-magallanes-getting-the-deal-through-class-actions-2018-mexico-chapter?lang=en,true,true,0,CONTENT_DIFFERENT
en:804,en,804,805,https://www.vonwobeser.com/index.php/publications/articles?start=60,https://www.vonwobeser.com/index.php/publication?p_id=804,200,https://www.vonwobeser.com/index.php/publication?p_id=804,"September, 2017",2017-09,month,Von Wobeser y Sierra - Fernando Carreño - Euromoney: Mexican M&A shrugs off the Trump slump,"Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,Fernando Carreño - Euromoney: Mexican M&A shrugs off the Trump slump,div,5de727d87aa79c362e8014458748917a09f9ca544df0ebe7112796e3ab7537d6,06e38c842e70d734a040869611deea0e55ea9a51f64dc961bff1424da93d84bf,false,https://www.vonwobeser.com/images/PDF_news/2017/Mexican-MA-shrugs-off-the-Trump-slump-_-Euromoney.pdf,https://www.vonwobeser.com/index.php/lawyer?l=145 | https://www.euromoney.com/article/b14x1dch0gwn9v/mexican-mampa-shrugs-off-the-trump-slump,legacy_id,657a092c-94cc-4a60-9d39-43f3d4e551fc,fernando-carreno-euromoney-mexican-m-a-shrugs-off-the-trump-slump,804,true,2017-09-01,match,match,match,different,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/fernando-carreno-euromoney-mexican-m-a-shrugs-off-the-trump-slump?lang=en,true,true,0,CONTENT_DIFFERENT
en:318,en,318,319,https://www.vonwobeser.com/index.php/publications/articles?start=90,https://www.vonwobeser.com/index.php/publication?p_id=318,200,https://www.vonwobeser.com/index.php/publication?p_id=318,"October, 2014",2014-10,month,"Von Wobeser y Sierra - Rodolfo Trampe, Jorge Diaz, Luis Alberto King , Fernando de Buen - Getting the Deal Through, Outsourcing Mexico 2015, October 2014","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"Rodolfo Trampe, Jorge Diaz, Luis Alberto King , Fernando de Buen - Getting the Deal Through, Outsourcing Mexico 2015, October 2014",div,4521ba315bdd63b9cf6b33a67e6ca15d8b0d48d1f7cdf53753fd4f67416981b3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2014/201410GTDTMexicoOutsourcing.pdf,,verified_language_counterpart,18f7ef4c-2837-481e-a39a-71a56aba4c83,rodolfo-trampe-jorge-diaz-luis-alberto-king-fernando-de-buen-getting-the-deal-th-4,319,true,2014-10-01,match,similar,different,different,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/rodolfo-trampe-jorge-diaz-luis-alberto-king-fernando-de-buen-getting-the-deal-th-4?lang=en,true,true,0,TITLE_SIMILAR | CONTENT_DIFFERENT
en:451,en,451,450,https://www.vonwobeser.com/index.php/publications/articles?start=130,https://www.vonwobeser.com/index.php/publication?p_id=451,200,https://www.vonwobeser.com/index.php/publication?p_id=451,"January, 2009",2009-01,month,Von Wobeser y Sierra - Claus Von Wobeser - Incorporation by Reference,"Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,Claus Von Wobeser - Incorporation by Reference,div,991f4c36caf7e27b58b8ca459d475baa12d72f924c486711f68ef1cf1a2eee40,bf0eb66cf22bd684e6cc6affcfea641edc585057745096f3e2a54c5607f9ba91,false,https://www.vonwobeser.com/images/PDF_news/2015/PAUTA-58-CVW.pdf,https://www.vonwobeser.com/index.php/lawyer?l=134,legacy_id,95f1a1f1-e816-4abe-968e-88b5e6c24036,claus-von-wobeser-incorporation-by-reference,451,true,2009-01-01,match,match,similar,different,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/claus-von-wobeser-incorporation-by-reference?lang=en,true,true,0,CONTENT_DIFFERENT
en:812,en,812,813,https://www.vonwobeser.com/index.php/publications/articles?start=130,https://www.vonwobeser.com/index.php/publication?p_id=812,200,https://www.vonwobeser.com/index.php/publication?p_id=812,"December, 2007",2007-12,month,"Von Wobeser y Sierra - Luis Burgueño , Patrick Meshoulam , Luis Alberto Pérez - Mexico Takes Two Major Steps Towards Telecommunications Convergence","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"Luis Burgueño , Patrick Meshoulam , Luis Alberto Pérez - Mexico Takes Two Major Steps Towards Telecommunications Convergence",div,188168fa445ec3a6601e21e65fadfd922f0b694a4b71f2c1225713c6b82a292c,b180257461969dd00de8dfcfa7b511098c9bcfc1f2004bffb23df12653bdef96,false,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2017/5-GCR-LBC-Mexico-takes-2-major-steps-2007-37-Mexico-telecoms.pdf,https://www.vonwobeser.com/index.php/lawyer?l=141,legacy_id,4ded4cdb-2c36-4fd7-a12b-1b5e21f40fdd,luis-burgueno-patrick-meshoulam-luis-alberto-perez-mexico-takes-two-major-steps-,812,true,2007-12-01,match,match,match,different,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/luis-burgueno-patrick-meshoulam-luis-alberto-perez-mexico-takes-two-major-steps-?lang=en,true,true,0,CONTENT_DIFFERENT
en:464,en,464,463,https://www.vonwobeser.com/index.php/publications/articles?start=130,https://www.vonwobeser.com/index.php/publication?p_id=464,200,https://www.vonwobeser.com/index.php/publication?p_id=464,"November, 2006",2006-11,month,Von Wobeser y Sierra - Alberto Muerza - On the Constitutional and Legal Problems of Amparo Judgments Performance,"Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,Alberto Muerza - On the Constitutional and Legal Problems of Amparo Judgments Performance,div,b795dda57eccda0611008a23dafb3f6b4217712d5ea7547b39a4bf2c3ec8fd69,88490049131b36358336a4d6bbe9a5675fd4ec47826cc487d842d5ceaf1cd7af,false,https://www.vonwobeser.com/images/PDF_news/2015/Muerza---cumplimiento-sentencias-amparo.pdf,,legacy_id,6b9d8f07-7768-47e3-9c82-6a0f5589a32d,alberto-muerza-on-the-constitutional-and-legal-problems-of-amparo-judgments-perf,464,true,2006-11-01,match,match,similar,different,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/alberto-muerza-on-the-constitutional-and-legal-problems-of-amparo-judgments-perf?lang=en,true,true,0,CONTENT_DIFFERENT
en:1566,en,1566,1567,https://www.vonwobeser.com/index.php/publications/articles?start=140,https://www.vonwobeser.com/index.php/publication?p_id=1566,200,https://www.vonwobeser.com/index.php/publication?p_id=1566,"May, 2005",2005-05,month,"Von Wobeser y Sierra - Pablo Jiménez – Stanford Law School - Reshaping Fiduciary Duties in Mexico: A Step Towards Functionality, 2005","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"Pablo Jiménez – Stanford Law School - Reshaping Fiduciary Duties in Mexico: A Step Towards Functionality, 2005",div,18be2e1b9443c0edb36a26c778eb30dc5564211156ca02dc7f68c02afd0442ad,fca727abf686fdf7bb35aceffeedd679a3f9cd23e8e71dd76a057b1ca3102dd7,false,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2021/7-Stanford-Law-School.pdf,https://www.vonwobeser.com/index.php/lawyer?l=323 | https://law.stanford.edu/publications/reshaping-fiduciary-duties-in-mexico-a-step-towards-functionality/,legacy_id,5bcd3c8e-a38a-43a5-9e35-456fceea774c,pablo-jimenez-stanford-law-school-reshaping-fiduciary-duties-in-mexico-a-step-to,1566,true,2005-05-01,match,match,match,different,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/pablo-jimenez-stanford-law-school-reshaping-fiduciary-duties-in-mexico-a-step-to?lang=en,true,true,0,CONTENT_DIFFERENT
en:1560,en,1560,1561,https://www.vonwobeser.com/index.php/publications/articles?start=140,https://www.vonwobeser.com/index.php/publication?p_id=1560,200,https://www.vonwobeser.com/index.php/publication?p_id=1560,"January, 2004",2004-01,month,"Von Wobeser y Sierra - Pablo Jiménez - Editorial Porrúa - Takeover Bids, 2004","Von Wobeser y Sierra S.C. es una de las principales firmas de derecho mexicano que ofrece soluciones legales de servicio completo. Se compone de más de 30 diferentes áreas de práctica, incluyendo escritorios especializados con una lista fuerte de clientes internacionales y nacionales.",,,,,"Pablo Jiménez - Editorial Porrúa - Takeover Bids, 2004",div,70d921db9c86c41844c23ef094aa408af78f26468dcf0c924d71994029f61421,0434d3bef0d32a5fe3ecf43812b92e452dff4106831cc7e6bbfa718c7748cda9,false,,https://www.vonwobeser.com/index.php/lawyer?l=323 | https://www.amazon.com/OFERTAS-PUBLICAS-ADQUISICION-JIMENEZ-ZORRILLA/dp/9700751228,legacy_id,a0700d66-e0fc-42ef-9b62-e13375240828,pablo-jimenez-editorial-porrua-takeover-bids-2004,1560,true,2004-01-01,match,match,match,different,not_applicable,match,correcto,1,match,https://www.vonwobeser.com/news/pablo-jimenez-editorial-porrua-takeover-bids-2004?lang=en,true,true,0,CONTENT_DIFFERENT
