projectId,language,url,status,classification,h1Count,h1Text,documentTitle,description,canonical,hreflang,sourceExpectedUrl,sourceCtaHref,sourceCtaMatches,sourceCtaSecure,contentLinks,rawUrlTexts,findings
57aa2df5-10db-4548-8bb2-6f1b2d2d5640,en,http://localhost:5050/news/luis-burgueno-andres-nieto-law-business-research-mergers-acquisitions-review-mex-2?lang=en,200,correcto,1,"Luis Burgueño, Andrés Nieto - Law Business Research, Mergers & Acquisitions Review: Mexico","Luis Burgueño, Andrés Nieto - Law Business Research, Mergers & Acquisitions Review: Mexico | Von Wobeser y Sierra",Chapter 44: Reference Guide Mexico: Mergers & Acquisitions.,https://www.vonwobeser.com/news/luis-burgueno-andres-nieto-law-business-research-mergers-acquisitions-review-mex-2?lang=en,es-MX:https://www.vonwobeser.com/news/luis-burgueno-andres-nieto-law-business-research-mergers-acquisitions-review-mex-2 | en:https://www.vonwobeser.com/news/luis-burgueno-andres-nieto-law-business-research-mergers-acquisitions-review-mex-2?lang=en | x-default:https://www.vonwobeser.com/news/luis-burgueno-andres-nieto-law-business-research-mergers-acquisitions-review-mex-2,,,true,true,http://localhost:5050/images/PDF_news/PDF_articles/2015/Mexico.pdf,,
5a16386e-0b48-4f13-a2aa-d5b43fd4a28c,es,http://localhost:5050/news/diego-sierra-global-investigations-review-reforma-de-anticorrupcion-en-mexico,200,correcto,1,"Diego Sierra - Global Investigations Review, Reforma de anticorrupción en México.","Diego Sierra - Global Investigations Review, Reforma de anticorrupción en México. | Von Wobeser y Sierra","Reformas para fortalecer la transparencia, la rendición de cuentas y la lucha contra la corrupción.",https://www.vonwobeser.com/news/diego-sierra-global-investigations-review-reforma-de-anticorrupcion-en-mexico,es-MX:https://www.vonwobeser.com/news/diego-sierra-global-investigations-review-reforma-de-anticorrupcion-en-mexico | en:https://www.vonwobeser.com/news/diego-sierra-global-investigations-review-reforma-de-anticorrupcion-en-mexico?lang=en | x-default:https://www.vonwobeser.com/news/diego-sierra-global-investigations-review-reforma-de-anticorrupcion-en-mexico,,,true,true,http://localhost:5050/images/PDF_news/PDF_articles/2015/Mexico-Overviewsep15.pdf,,
5a16386e-0b48-4f13-a2aa-d5b43fd4a28c,en,http://localhost:5050/news/diego-sierra-global-investigations-review-reforma-de-anticorrupcion-en-mexico?lang=en,200,correcto,1,"Diego Sierra - Global Investigations Review, Anti-corruption reform in Mexico.","Diego Sierra - Global Investigations Review, Anti-corruption reform in Mexico. | Von Wobeser y Sierra","Reforms to strengthen transparency, accountability and the fight against corruption.",https://www.vonwobeser.com/news/diego-sierra-global-investigations-review-reforma-de-anticorrupcion-en-mexico?lang=en,es-MX:https://www.vonwobeser.com/news/diego-sierra-global-investigations-review-reforma-de-anticorrupcion-en-mexico | en:https://www.vonwobeser.com/news/diego-sierra-global-investigations-review-reforma-de-anticorrupcion-en-mexico?lang=en | x-default:https://www.vonwobeser.com/news/diego-sierra-global-investigations-review-reforma-de-anticorrupcion-en-mexico,,,true,true,http://localhost:5050/images/PDF_news/PDF_articles/2015/Mexico-Overviewsep15.pdf,,
cbdc4a73-bbce-40de-8930-08f48168dcbd,es,http://localhost:5050/news/edmond-grieger-financier-worldwide-petroleo-y-gas-2015,200,correcto,1,"Edmond Grieger - Financier Worldwide, Petróleo y Gas 2015","Edmond Grieger - Financier Worldwide, Petróleo y Gas 2015 | Von Wobeser y Sierra","Edmond Grieger, nuestro Socio Encargado de nuestras prácticas de Energía y Recursos Naturales y Ambiental en Von Wobeser y Sierra, comparte su opinión sobre la…",https://www.vonwobeser.com/news/edmond-grieger-financier-worldwide-petroleo-y-gas-2015,es-MX:https://www.vonwobeser.com/news/edmond-grieger-financier-worldwide-petroleo-y-gas-2015 | en:https://www.vonwobeser.com/news/edmond-grieger-financier-worldwide-petroleo-y-gas-2015?lang=en | x-default:https://www.vonwobeser.com/news/edmond-grieger-financier-worldwide-petroleo-y-gas-2015,,,true,true,http://localhost:5050/images/PDF_news/PDF_articles/2015/FINANCIER.pdf,,
cbdc4a73-bbce-40de-8930-08f48168dcbd,en,http://localhost:5050/news/edmond-grieger-financier-worldwide-petroleo-y-gas-2015?lang=en,200,correcto,1,"Edmond Grieger - Financier Worldwide, Oil & Gas 2015","Edmond Grieger - Financier Worldwide, Oil & Gas 2015 | Von Wobeser y Sierra","Edmond Grieger, our Head Partner of our Energy & Natural Resources and Environment practices at Von Wobeser y Sierra, shares his opinion on the Energy Reform…",https://www.vonwobeser.com/news/edmond-grieger-financier-worldwide-petroleo-y-gas-2015?lang=en,es-MX:https://www.vonwobeser.com/news/edmond-grieger-financier-worldwide-petroleo-y-gas-2015 | en:https://www.vonwobeser.com/news/edmond-grieger-financier-worldwide-petroleo-y-gas-2015?lang=en | x-default:https://www.vonwobeser.com/news/edmond-grieger-financier-worldwide-petroleo-y-gas-2015,,,true,true,http://localhost:5050/images/PDF_news/PDF_articles/2015/FINANCIER.pdf,,
10791a99-f38f-4bf1-8dce-8e45d065111f,es,http://localhost:5050/news/claus-von-wobeser-adrian-magallanes-chambers-global-practice-guides-arbitraje-in,200,correcto,1,"Claus von Wobeser, Adrian Magallanes - Chambers- Global Practice Guides, Arbitraje Internacional: México- Aplicación de la Ley, Mayo 2015, México.","Claus von Wobeser, Adrian Magallanes - Chambers- Global Practice Guides, Arbitraje Internacional: México- Aplicación de la Ley, Mayo 2015, México. | Von Wobeser y Sierra","Adrián Magallanes, nuestro Socio en Von Wobeser y Sierra, comparte información importante sobre el Arbitraje Internacional- México- Aplicación de la Ley.",https://www.vonwobeser.com/news/claus-von-wobeser-adrian-magallanes-chambers-global-practice-guides-arbitraje-in,es-MX:https://www.vonwobeser.com/news/claus-von-wobeser-adrian-magallanes-chambers-global-practice-guides-arbitraje-in | en:https://www.vonwobeser.com/news/claus-von-wobeser-adrian-magallanes-chambers-global-practice-guides-arbitraje-in?lang=en | x-default:https://www.vonwobeser.com/news/claus-von-wobeser-adrian-magallanes-chambers-global-practice-guides-arbitraje-in,,,true,true,http://localhost:5050/images/PDF_news/PDF_articles/2015/MEXICO_LandP.PDF,,
10791a99-f38f-4bf1-8dce-8e45d065111f,en,http://localhost:5050/news/claus-von-wobeser-adrian-magallanes-chambers-global-practice-guides-arbitraje-in?lang=en,200,correcto,1,"Claus von Wobeser, Adrián Magallanes - Chambers- Global Practice Guides, International Arbitration: Mexico- Law & Practice, May 2015, Mexico.","Claus von Wobeser, Adrián Magallanes - Chambers- Global Practice Guides, International Arbitration: Mexico- Law & Practice, May 2015, Mexico. | Von Wobeser y Sierra","Adrián Magallanes, our Partner at Von Wobeser y Sierra, shares important information on International Arbitration- Mexico- Law & Practice.",https://www.vonwobeser.com/news/claus-von-wobeser-adrian-magallanes-chambers-global-practice-guides-arbitraje-in?lang=en,es-MX:https://www.vonwobeser.com/news/claus-von-wobeser-adrian-magallanes-chambers-global-practice-guides-arbitraje-in | en:https://www.vonwobeser.com/news/claus-von-wobeser-adrian-magallanes-chambers-global-practice-guides-arbitraje-in?lang=en | x-default:https://www.vonwobeser.com/news/claus-von-wobeser-adrian-magallanes-chambers-global-practice-guides-arbitraje-in,,,true,true,http://localhost:5050/images/PDF_news/PDF_articles/2015/MEXICO_LandP.PDF,,
5f5e060a-c7c6-4236-af71-90bf25cfcbae,es,http://localhost:5050/news/claus-von-wobeser-adrian-magallanes-chambers-global-practice-guides-arbitraje-in-2,200,correcto,1,"Claus von Wobeser, Adrian Magallanes - Chambers- Global Practice Guides, Arbitraje Internacional: México- Tendencias y Desarrollos, Mayo 2015, México.","Claus von Wobeser, Adrian Magallanes - Chambers- Global Practice Guides, Arbitraje Internacional: México- Tendencias y Desarrollos, Mayo 2015, México. | Von Wobeser y Sierra","Adrián Magallanes, nuestro Socio en Von Wobeser y Sierra, comparte información importante sobre el Arbitraje Internacional- México- Tendencias y Desarrollos.",https://www.vonwobeser.com/news/claus-von-wobeser-adrian-magallanes-chambers-global-practice-guides-arbitraje-in-2,es-MX:https://www.vonwobeser.com/news/claus-von-wobeser-adrian-magallanes-chambers-global-practice-guides-arbitraje-in-2 | en:https://www.vonwobeser.com/news/claus-von-wobeser-adrian-magallanes-chambers-global-practice-guides-arbitraje-in-2?lang=en | x-default:https://www.vonwobeser.com/news/claus-von-wobeser-adrian-magallanes-chambers-global-practice-guides-arbitraje-in-2,,,true,true,http://localhost:5050/images/PDF_news/PDF_articles/2015/MEXICO_TD.PDF,,
5f5e060a-c7c6-4236-af71-90bf25cfcbae,en,http://localhost:5050/news/claus-von-wobeser-adrian-magallanes-chambers-global-practice-guides-arbitraje-in-2?lang=en,200,correcto,1,"Claus von Wobeser, Adrián Magallanes - Chambers- Global Practice Guides, International Arbitration: Mexico- Trends & Developments, May 2015, Mexico.","Claus von Wobeser, Adrián Magallanes - Chambers- Global Practice Guides, International Arbitration: Mexico- Trends & Developments, May 2015, Mexico. | Von Wobeser y Sierra","Adrián Magallanes, our Partner at Von Wobeser y Sierra, shares important information on International Arbitration- Mexico- Trends & Developments.",https://www.vonwobeser.com/news/claus-von-wobeser-adrian-magallanes-chambers-global-practice-guides-arbitraje-in-2?lang=en,es-MX:https://www.vonwobeser.com/news/claus-von-wobeser-adrian-magallanes-chambers-global-practice-guides-arbitraje-in-2 | en:https://www.vonwobeser.com/news/claus-von-wobeser-adrian-magallanes-chambers-global-practice-guides-arbitraje-in-2?lang=en | x-default:https://www.vonwobeser.com/news/claus-von-wobeser-adrian-magallanes-chambers-global-practice-guides-arbitraje-in-2,,,true,true,http://localhost:5050/images/PDF_news/PDF_articles/2015/MEXICO_TD.PDF,,
dc2b56c5-6e09-4f0e-b033-47c4e00841d5,es,http://localhost:5050/news/andres-nieto-getting-the-deal-through-financiamiento-estructurado-y-bursatilizac,200,correcto,1,Andrés Nieto - Getting the Deal Through: Financiamiento Estructurado y Bursatilización,Andrés Nieto - Getting the Deal Through: Financiamiento Estructurado y Bursatilización | Von Wobeser y Sierra,Andrés Nieto nuestro Socio Encargado de la Práctica de Bancario y Financiero en Von Wobeser y Sierra contesta preguntas importantes sobre el manejo de…,https://www.vonwobeser.com/news/andres-nieto-getting-the-deal-through-financiamiento-estructurado-y-bursatilizac,es-MX:https://www.vonwobeser.com/news/andres-nieto-getting-the-deal-through-financiamiento-estructurado-y-bursatilizac | en:https://www.vonwobeser.com/news/andres-nieto-getting-the-deal-through-financiamiento-estructurado-y-bursatilizac?lang=en | x-default:https://www.vonwobeser.com/news/andres-nieto-getting-the-deal-through-financiamiento-estructurado-y-bursatilizac,,,true,true,http://localhost:5050/images/PDF_news/PDF_articles/2015/VWYS-_5099-v1-Andres_Nieto__Getting_the_Deal_Throug__Structured_Finance_Securitisation__april_20151.pdf,,
dc2b56c5-6e09-4f0e-b033-47c4e00841d5,en,http://localhost:5050/news/andres-nieto-getting-the-deal-through-financiamiento-estructurado-y-bursatilizac?lang=en,200,correcto,1,Andrés Nieto - Getting the Deal Through: Structured Finance & Securitisation,Andrés Nieto - Getting the Deal Through: Structured Finance & Securitisation | Von Wobeser y Sierra,"Andrés Nieto, our Head Partner of the Banking & Finance Practice at Von Wobeser y Sierra, answers important questions on the handling of Structured Finance &…",https://www.vonwobeser.com/news/andres-nieto-getting-the-deal-through-financiamiento-estructurado-y-bursatilizac?lang=en,es-MX:https://www.vonwobeser.com/news/andres-nieto-getting-the-deal-through-financiamiento-estructurado-y-bursatilizac | en:https://www.vonwobeser.com/news/andres-nieto-getting-the-deal-through-financiamiento-estructurado-y-bursatilizac?lang=en | x-default:https://www.vonwobeser.com/news/andres-nieto-getting-the-deal-through-financiamiento-estructurado-y-bursatilizac,,,true,true,http://localhost:5050/images/PDF_news/PDF_articles/2015/VWYS-_5099-v1-Andres_Nieto__Getting_the_Deal_Throug__Structured_Finance_Securitisation__april_20151.pdf,,
87305d2a-2d2a-44f6-acea-ec5730d17f45,es,http://localhost:5050/news/andres-nieto-getting-the-deal-through-regulacion-bancaria-en-mexico,200,correcto,1,"Andrés Nieto - Getting The Deal Through, Regulación Bancaria en México","Andrés Nieto - Getting The Deal Through, Regulación Bancaria en México | Von Wobeser y Sierra","Andrés Nieto nuestro socio de Von Wobeser y Sierra, esclarece temas importantes relacionados a la regulación bancaria en México.",https://www.vonwobeser.com/news/andres-nieto-getting-the-deal-through-regulacion-bancaria-en-mexico,es-MX:https://www.vonwobeser.com/news/andres-nieto-getting-the-deal-through-regulacion-bancaria-en-mexico | en:https://www.vonwobeser.com/news/andres-nieto-getting-the-deal-through-regulacion-bancaria-en-mexico?lang=en | x-default:https://www.vonwobeser.com/news/andres-nieto-getting-the-deal-through-regulacion-bancaria-en-mexico,,,true,true,http://localhost:5050/images/PDF_news/PDF_articles/2015/VWYS_2603-v1-CHAMBERS_AND_PARTNERS_COMPETITION_ANTITRUST_MEXICO.PDF,,
87305d2a-2d2a-44f6-acea-ec5730d17f45,en,http://localhost:5050/news/andres-nieto-getting-the-deal-through-regulacion-bancaria-en-mexico?lang=en,200,correcto,1,"Andrés Nieto - Getting The Deal Through, Banking Regulation in Mexico","Andrés Nieto - Getting The Deal Through, Banking Regulation in Mexico | Von Wobeser y Sierra","Andrés Nieto, our Partner at Von Wobeser y Sierra, clarifies important matters relating to banking regulation in Mexico.",https://www.vonwobeser.com/news/andres-nieto-getting-the-deal-through-regulacion-bancaria-en-mexico?lang=en,es-MX:https://www.vonwobeser.com/news/andres-nieto-getting-the-deal-through-regulacion-bancaria-en-mexico | en:https://www.vonwobeser.com/news/andres-nieto-getting-the-deal-through-regulacion-bancaria-en-mexico?lang=en | x-default:https://www.vonwobeser.com/news/andres-nieto-getting-the-deal-through-regulacion-bancaria-en-mexico,,,true,true,http://localhost:5050/images/PDF_news/PDF_articles/2015/VWYS_2603-v1-CHAMBERS_AND_PARTNERS_COMPETITION_ANTITRUST_MEXICO.PDF,,
da86183f-5f92-462d-bd83-f27558341942,es,http://localhost:5050/news/fernando-carreno-chambers-partners-guia-practica-legal-competencia-carteles,200,correcto,1,"Fernando Carreño - Chambers & Partners, Guía Práctica Legal; Competencia/ Carteles","Fernando Carreño - Chambers & Partners, Guía Práctica Legal; Competencia/ Carteles | Von Wobeser y Sierra",Nuestro Socio Fernando Carreño opina sobre aspectos de competencia de tratos corporativos antes de la aparición de la Comisión Federal de Competencia Económica…,https://www.vonwobeser.com/news/fernando-carreno-chambers-partners-guia-practica-legal-competencia-carteles,es-MX:https://www.vonwobeser.com/news/fernando-carreno-chambers-partners-guia-practica-legal-competencia-carteles | en:https://www.vonwobeser.com/news/fernando-carreno-chambers-partners-guia-practica-legal-competencia-carteles?lang=en | x-default:https://www.vonwobeser.com/news/fernando-carreno-chambers-partners-guia-practica-legal-competencia-carteles,,,true,true,http://localhost:5050/images/PDF_news/PDF_articles/2015/VWYS_2603-v1-CHAMBERS_AND_PARTNERS_COMPETITION_ANTITRUST_MEXICO.PDF,,
da86183f-5f92-462d-bd83-f27558341942,en,http://localhost:5050/news/fernando-carreno-chambers-partners-guia-practica-legal-competencia-carteles?lang=en,200,correcto,1,"Fernando Carreño - Chambers & Partners, Legal Practice Guide; Competition/ Cartels","Fernando Carreño - Chambers & Partners, Legal Practice Guide; Competition/ Cartels | Von Wobeser y Sierra",Our Partner Fernando Carreño provides his views on the competition aspects of corporate deals before the emergence of Mexico's Federal Economic Competition…,https://www.vonwobeser.com/news/fernando-carreno-chambers-partners-guia-practica-legal-competencia-carteles?lang=en,es-MX:https://www.vonwobeser.com/news/fernando-carreno-chambers-partners-guia-practica-legal-competencia-carteles | en:https://www.vonwobeser.com/news/fernando-carreno-chambers-partners-guia-practica-legal-competencia-carteles?lang=en | x-default:https://www.vonwobeser.com/news/fernando-carreno-chambers-partners-guia-practica-legal-competencia-carteles,,,true,true,http://localhost:5050/images/PDF_news/PDF_articles/2015/VWYS_2603-v1-CHAMBERS_AND_PARTNERS_COMPETITION_ANTITRUST_MEXICO.PDF,,
1fedc659-69d8-4b81-b4fd-4477e67bcd0e,es,http://localhost:5050/news/adrian-magallanes-global-law-and-business-ejecucion-de-laudos-arbitrales-relativ,200,correcto,1,"Adrian Magallanes - Global Law and Business, Ejecución de laudos arbitrales relativos a arbitraje de inversión, México","Adrian Magallanes - Global Law and Business, Ejecución de laudos arbitrales relativos a arbitraje de inversión, México | Von Wobeser y Sierra","Adrián Magallanes, nuestro Socio en Von Wobeser y Sierra, comparte información importante sobre el arbitraje de inversionista-estado en México.",https://www.vonwobeser.com/news/adrian-magallanes-global-law-and-business-ejecucion-de-laudos-arbitrales-relativ,es-MX:https://www.vonwobeser.com/news/adrian-magallanes-global-law-and-business-ejecucion-de-laudos-arbitrales-relativ | en:https://www.vonwobeser.com/news/adrian-magallanes-global-law-and-business-ejecucion-de-laudos-arbitrales-relativ?lang=en | x-default:https://www.vonwobeser.com/news/adrian-magallanes-global-law-and-business-ejecucion-de-laudos-arbitrales-relativ,,,true,true,http://localhost:5050/images/PDF_news/PDF_articles/2015/Enforcement_of_Investment_Treaty_Arbitration_Awards_Mexico.pdf,,
1fedc659-69d8-4b81-b4fd-4477e67bcd0e,en,http://localhost:5050/news/adrian-magallanes-global-law-and-business-ejecucion-de-laudos-arbitrales-relativ?lang=en,200,correcto,1,"Adrian Magallanes - Global Law and Business, Enforcement of Investment Treaty Arbitration Awards, Mexico","Adrian Magallanes - Global Law and Business, Enforcement of Investment Treaty Arbitration Awards, Mexico | Von Wobeser y Sierra","Adrián Magallanes, our Partner at Von Wobeser y Sierra, shares important information regarding investor-state arbitration in Mexico.",https://www.vonwobeser.com/news/adrian-magallanes-global-law-and-business-ejecucion-de-laudos-arbitrales-relativ?lang=en,es-MX:https://www.vonwobeser.com/news/adrian-magallanes-global-law-and-business-ejecucion-de-laudos-arbitrales-relativ | en:https://www.vonwobeser.com/news/adrian-magallanes-global-law-and-business-ejecucion-de-laudos-arbitrales-relativ?lang=en | x-default:https://www.vonwobeser.com/news/adrian-magallanes-global-law-and-business-ejecucion-de-laudos-arbitrales-relativ,,,true,true,http://localhost:5050/images/PDF_news/PDF_articles/2015/Enforcement_of_Investment_Treaty_Arbitration_Awards_Mexico.pdf,,
c82b8d8d-89fd-46dd-a1bb-994e5974861d,es,http://localhost:5050/news/edmond-grieger-corporate-livewire-mesa-redonda-energia-y-recursos-naturales,200,correcto,1,"Edmond Grieger - Corporate Livewire, Mesa Redonda, Energía y Recursos Naturales","Edmond Grieger - Corporate Livewire, Mesa Redonda, Energía y Recursos Naturales | Von Wobeser y Sierra",Nuestra mesa redonda acerca de Energía y Recursos Naturales 2015 proporciona un profundo análisis en las últimas tendencias y desarrollos recientes. Hablamos…,https://www.vonwobeser.com/news/edmond-grieger-corporate-livewire-mesa-redonda-energia-y-recursos-naturales,es-MX:https://www.vonwobeser.com/news/edmond-grieger-corporate-livewire-mesa-redonda-energia-y-recursos-naturales | en:https://www.vonwobeser.com/news/edmond-grieger-corporate-livewire-mesa-redonda-energia-y-recursos-naturales?lang=en | x-default:https://www.vonwobeser.com/news/edmond-grieger-corporate-livewire-mesa-redonda-energia-y-recursos-naturales,,,true,true,http://localhost:5050/images/PDF_news/Virtual_Round_Table_Energy_Natural_Resources_2015.pdf,,
c82b8d8d-89fd-46dd-a1bb-994e5974861d,en,http://localhost:5050/news/edmond-grieger-corporate-livewire-mesa-redonda-energia-y-recursos-naturales?lang=en,200,correcto,1,"Edmond Grieger - Corporate Livewire, Round Table, Energy and Natural Resources","Edmond Grieger - Corporate Livewire, Round Table, Energy and Natural Resources | Von Wobeser y Sierra",Our Round Table on Energy and Natural Resources 2015 provides in-depth analysis of the latest trends and recent developments. We spoke with nine experts from…,https://www.vonwobeser.com/news/edmond-grieger-corporate-livewire-mesa-redonda-energia-y-recursos-naturales?lang=en,es-MX:https://www.vonwobeser.com/news/edmond-grieger-corporate-livewire-mesa-redonda-energia-y-recursos-naturales | en:https://www.vonwobeser.com/news/edmond-grieger-corporate-livewire-mesa-redonda-energia-y-recursos-naturales?lang=en | x-default:https://www.vonwobeser.com/news/edmond-grieger-corporate-livewire-mesa-redonda-energia-y-recursos-naturales,,,true,true,http://localhost:5050/images/PDF_news/Virtual_Round_Table_Energy_Natural_Resources_2015.pdf,,
9d909886-a79f-4550-be9a-3f795638f602,es,http://localhost:5050/news/fernando-carreno-paloma-alcantara-global-competition-review-resumen-sobre-antimo,200,correcto,1,"Fernando Carreño, Paloma Alcántara - Global Competition Review, Resumen sobre Antimonopolios en América- México: vista general, Enero 2015.","Fernando Carreño, Paloma Alcántara - Global Competition Review, Resumen sobre Antimonopolios en América- México: vista general, Enero 2015. | Von Wobeser y Sierra","Los cambios importantes recientemente hechos en México, dirigidos a la Ley Federal de Competencia son considerados un gran paso para nuestro continente…",https://www.vonwobeser.com/news/fernando-carreno-paloma-alcantara-global-competition-review-resumen-sobre-antimo,es-MX:https://www.vonwobeser.com/news/fernando-carreno-paloma-alcantara-global-competition-review-resumen-sobre-antimo | en:https://www.vonwobeser.com/news/fernando-carreno-paloma-alcantara-global-competition-review-resumen-sobre-antimo?lang=en | x-default:https://www.vonwobeser.com/news/fernando-carreno-paloma-alcantara-global-competition-review-resumen-sobre-antimo,,,true,true,http://localhost:5050/images/68-FernandoCarreoandPalomaAlcantaraTheAntitrustReviewoftheAmericas2015Overview.pdf,,
9d909886-a79f-4550-be9a-3f795638f602,en,http://localhost:5050/news/fernando-carreno-paloma-alcantara-global-competition-review-resumen-sobre-antimo?lang=en,200,correcto,1,"Fernando Carreño, Paloma Alcántara - Global Competition Review, The Antitrust Review of the Americas - Mexico: Overview, January 2015.","Fernando Carreño, Paloma Alcántara - Global Competition Review, The Antitrust Review of the Americas - Mexico: Overview, January 2015. | Von Wobeser y Sierra","The significant changes recently made in Mexico to the Federal Economic Competition Law are considered a major step forward for our continent, both…",https://www.vonwobeser.com/news/fernando-carreno-paloma-alcantara-global-competition-review-resumen-sobre-antimo?lang=en,es-MX:https://www.vonwobeser.com/news/fernando-carreno-paloma-alcantara-global-competition-review-resumen-sobre-antimo | en:https://www.vonwobeser.com/news/fernando-carreno-paloma-alcantara-global-competition-review-resumen-sobre-antimo?lang=en | x-default:https://www.vonwobeser.com/news/fernando-carreno-paloma-alcantara-global-competition-review-resumen-sobre-antimo,,,true,true,http://localhost:5050/images/68-FernandoCarreoandPalomaAlcantaraTheAntitrustReviewoftheAmericas2015Overview.pdf,,
e3c8f834-a1bc-4ca6-82d1-1df39fc8643c,es,http://localhost:5050/news/claus-von-wobeser-adrian-magallanes-getting-the-deal-through-arbitraje-inversion-2,200,correcto,1,"Claus von Wobeser, Adrián Magallanes - Getting The Deal Through, Arbitraje Inversionista-Estado","Claus von Wobeser, Adrián Magallanes - Getting The Deal Through, Arbitraje Inversionista-Estado | Von Wobeser y Sierra","Claus von Wobeser y Adrián Magallanes, nuestros socios de Von Wobeser y Sierra, esclarecen temas importantes relacionados al arbitraje inversionista-estado.",https://www.vonwobeser.com/news/claus-von-wobeser-adrian-magallanes-getting-the-deal-through-arbitraje-inversion-2,es-MX:https://www.vonwobeser.com/news/claus-von-wobeser-adrian-magallanes-getting-the-deal-through-arbitraje-inversion-2 | en:https://www.vonwobeser.com/news/claus-von-wobeser-adrian-magallanes-getting-the-deal-through-arbitraje-inversion-2?lang=en | x-default:https://www.vonwobeser.com/news/claus-von-wobeser-adrian-magallanes-getting-the-deal-through-arbitraje-inversion-2,,,true,true,http://localhost:5050/images/PDF_news/PDF_articles/2014/InvestmentTraetyArbitration2014.PDF,,
e3c8f834-a1bc-4ca6-82d1-1df39fc8643c,en,http://localhost:5050/news/claus-von-wobeser-adrian-magallanes-getting-the-deal-through-arbitraje-inversion-2?lang=en,200,correcto,1,"Claus von Wobeser, Adrián Magallanes - Getting The Deal Through, Investor-State Arbitration","Claus von Wobeser, Adrián Magallanes - Getting The Deal Through, Investor-State Arbitration | Von Wobeser y Sierra","Claus von Wobeser and Adrián Magallanes, our partners at Von Wobeser y Sierra, shed light on important issues related to investor-state arbitration.",https://www.vonwobeser.com/news/claus-von-wobeser-adrian-magallanes-getting-the-deal-through-arbitraje-inversion-2?lang=en,es-MX:https://www.vonwobeser.com/news/claus-von-wobeser-adrian-magallanes-getting-the-deal-through-arbitraje-inversion-2 | en:https://www.vonwobeser.com/news/claus-von-wobeser-adrian-magallanes-getting-the-deal-through-arbitraje-inversion-2?lang=en | x-default:https://www.vonwobeser.com/news/claus-von-wobeser-adrian-magallanes-getting-the-deal-through-arbitraje-inversion-2,,,true,true,http://localhost:5050/images/PDF_news/PDF_articles/2014/InvestmentTraetyArbitration2014.PDF,,
606686e4-c598-4b98-bdcd-96090e5768a2,es,http://localhost:5050/news/andres-nieto-luis-burgueno-getting-the-deal-through-private-equity-2,200,correcto,1,"Andrés Nieto, Luis Burgueño - Getting the Deal Through, Private Equity","Andrés Nieto, Luis Burgueño - Getting the Deal Through, Private Equity | Von Wobeser y Sierra",Andrés Nieto y Luis Burgueño platican de Capital Privado en México.,https://www.vonwobeser.com/news/andres-nieto-luis-burgueno-getting-the-deal-through-private-equity-2,es-MX:https://www.vonwobeser.com/news/andres-nieto-luis-burgueno-getting-the-deal-through-private-equity-2 | en:https://www.vonwobeser.com/news/andres-nieto-luis-burgueno-getting-the-deal-through-private-equity-2?lang=en | x-default:https://www.vonwobeser.com/news/andres-nieto-luis-burgueno-getting-the-deal-through-private-equity-2,,,true,true,,,
606686e4-c598-4b98-bdcd-96090e5768a2,en,http://localhost:5050/news/andres-nieto-luis-burgueno-getting-the-deal-through-private-equity-2?lang=en,200,correcto,1,"Andrés Nieto, Luis Burgueño - Getting the Deal Through, Private Equity","Andrés Nieto, Luis Burgueño - Getting the Deal Through, Private Equity | Von Wobeser y Sierra",Andrés Nieto and Luis Burgueño discuss Private Equity in Mexico.,https://www.vonwobeser.com/news/andres-nieto-luis-burgueno-getting-the-deal-through-private-equity-2?lang=en,es-MX:https://www.vonwobeser.com/news/andres-nieto-luis-burgueno-getting-the-deal-through-private-equity-2 | en:https://www.vonwobeser.com/news/andres-nieto-luis-burgueno-getting-the-deal-through-private-equity-2?lang=en | x-default:https://www.vonwobeser.com/news/andres-nieto-luis-burgueno-getting-the-deal-through-private-equity-2,,,true,true,,,
8157a73c-0594-45a2-96f9-06cf488ba530,es,http://localhost:5050/news/diego-sierra-global-investigations-review-the-investigations-review-of-the-ameri-4,200,correcto,1,"Diego Sierra - Global Investigations Review, The Investigations Review of the Americas","Diego Sierra - Global Investigations Review, The Investigations Review of the Americas | Von Wobeser y Sierra","La administración Federal mexicana ha hecho pública la lucha contra la corrupción una de sus principales prioridades. En el Pacto por México, el presidente…",https://www.vonwobeser.com/news/diego-sierra-global-investigations-review-the-investigations-review-of-the-ameri-4,es-MX:https://www.vonwobeser.com/news/diego-sierra-global-investigations-review-the-investigations-review-of-the-ameri-4 | en:https://www.vonwobeser.com/news/diego-sierra-global-investigations-review-the-investigations-review-of-the-ameri-4?lang=en | x-default:https://www.vonwobeser.com/news/diego-sierra-global-investigations-review-the-investigations-review-of-the-ameri-4,,,true,true,http://localhost:5050/images/PDF_news/PDF_articles/2014/201410GIRInvestigationsReviewoftheAmericas2015DS.pdf,,
